trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0058,2024-01-20,-9.9392,-63.1754,1,21.8,44.7,246.3
RO-ARQ-0058,2024-02-25,-9.9392,-63.1754,2,49.3,97.9,276.4
RO-ARQ-0058,2024-07-15,-9.9392,-63.1754,7,0.0,0.0,1.0
RO-ARQ-0058,2024-10-20,-9.9392,-63.1754,10,10.0,35.2,78.0
RO-ARQ-0058,2025-02-10,-9.9392,-63.1754,2,31.8,81.5,327.9
RO-ARQ-0058,2025-03-15,-9.9392,-63.1754,3,34.6,74.4,295.9
RO-ARQ-0058,2025-08-15,-9.9392,-63.1754,8,0.0,0.0,13.1
RO-ARQ-0059,2023-02-15,-9.9397,-63.1892,2,15.6,29.1,241.4
RO-ARQ-0059,2023-03-08,-9.9397,-63.1892,3,24.2,53.4,247.2
RO-ARQ-0059,2023-07-20,-9.9397,-63.1892,7,0.0,24.2,24.6
RO-ARQ-0059,2023-11-15,-9.9397,-63.1892,11,10.5,24.5,66.8
RO-ARQ-0059,2024-01-20,-9.9397,-63.1892,1,19.9,50.4,240.8
RO-ARQ-0059,2024-02-25,-9.9397,-63.1892,2,47.9,89.3,274.1
RO-ARQ-0059,2024-07-15,-9.9397,-63.1892,7,0.0,0.0,1.7
RO-ARQ-0059,2024-10-20,-9.9397,-63.1892,10,18.9,53.7,107.8
RO-ARQ-0059,2025-02-10,-9.9397,-63.1892,2,47.6,93.3,339.3
RO-ARQ-0059,2025-03-15,-9.9397,-63.1892,3,32.0,72.8,274.6
RO-ARQ-0059,2025-08-15,-9.9397,-63.1892,8,0.0,0.0,13.2
RO-ARQ-0060,2023-02-15,-9.8427,-63.1275,2,23.2,39.0,218.8
RO-ARQ-0060,2023-03-08,-9.8427,-63.1275,3,24.4,50.4,250.6
RO-ARQ-0060,2023-07-20,-9.8427,-63.1275,7,0.0,0.7,0.8
RO-ARQ-0060,2023-11-15,-9.8427,-63.1275,11,8.6,33.8,91.9
RO-ARQ-0060,2024-01-20,-9.8427,-63.1275,1,10.1,43.5,274.4
RO-ARQ-0060,2024-02-25,-9.8427,-63.1275,2,38.6,71.5,292.6
RO-ARQ-0060,2024-07-15,-9.8427,-63.1275,7,0.0,0.3,1.5
RO-ARQ-0060,2024-10-20,-9.8427,-63.1275,10,11.3,30.4,68.4
RO-ARQ-0060,2025-02-10,-9.8427,-63.1275,2,43.1,83.4,283.2
RO-ARQ-0060,2025-03-15,-9.8427,-63.1275,3,35.5,72.2,341.8
RO-ARQ-0060,2025-08-15,-9.8427,-63.1275,8,0.0,0.0,7.4
RO-ARQ-0061,2023-02-15,-9.8429,-63.1133,2,23.2,39.0,218.8
RO-ARQ-0061,2023-03-08,-9.8429,-63.1133,3,24.4,50.4,250.6
RO-ARQ-0061,2023-07-20,-9.8429,-63.1133,7,0.0,0.7,0.8
RO-ARQ-0061,2023-11-15,-9.8429,-63.1133,11,8.6,33.8,91.9
RO-ARQ-0061,2024-01-20,-9.8429,-63.1133,1,10.1,43.5,274.4
RO-ARQ-0061,2024-02-25,-9.8429,-63.1133,2,38.6,71.5,292.6
RO-ARQ-0061,2024-07-15,-9.8429,-63.1133,7,0.0,0.3,1.5
RO-ARQ-0061,2024-10-20,-9.8429,-63.1133,10,11.3,30.4,68.4
RO-ARQ-0061,2025-02-10,-9.8429,-63.1133,2,43.1,83.4,283.2
RO-ARQ-0061,2025-03-15,-9.8429,-63.1133,3,35.5,72.2,341.8
RO-ARQ-0061,2025-08-15,-9.8429,-63.1133,8,0.0,0.0,7.4
RO-ARQ-0062,2023-02-15,-9.845,-63.0999,2,17.2,30.2,222.2
RO-ARQ-0062,2023-03-08,-9.845,-63.0999,3,20.3,54.4,249.4
RO-ARQ-0062,2023-07-20,-9.845,-63.0999,7,0.0,0.4,0.6
RO-ARQ-0062,2023-11-15,-9.845,-63.0999,11,4.7,18.1,65.4
RO-ARQ-0062,2024-01-20,-9.845,-63.0999,1,15.9,40.9,247.5
RO-ARQ-0062,2024-02-25,-9.845,-63.0999,2,51.4,85.7,282.1
RO-ARQ-0062,2024-07-15,-9.845,-63.0999,7,0.0,0.2,2.0
RO-ARQ-0062,2024-10-20,-9.845,-63.0999,10,7.8,35.7,77.8
RO-ARQ-0062,2025-02-10,-9.845,-63.0999,2,39.6,83.3,313.6
RO-ARQ-0062,2025-03-15,-9.845,-63.0999,3,35.3,67.1,313.2
RO-ARQ-0062,2025-08-15,-9.845,-63.0999,8,0.0,0.0,5.6
RO-ARQ-0063,2023-02-15,-9.8471,-63.089,2,17.2,30.2,222.2
RO-ARQ-0063,2023-03-08,-9.8471,-63.089,3,20.3,54.4,249.4
RO-ARQ-0063,2023-07-20,-9.8471,-63.089,7,0.0,0.4,0.6
RO-ARQ-0063,2023-11-15,-9.8471,-63.089,11,4.7,18.1,65.4
RO-ARQ-0063,2024-01-20,-9.8471,-63.089,1,15.9,40.9,247.5
RO-ARQ-0063,2024-02-25,-9.8471,-63.089,2,51.4,85.7,282.1
RO-ARQ-0063,2024-07-15,-9.8471,-63.089,7,0.0,0.2,2.0
RO-ARQ-0063,2024-10-20,-9.8471,-63.089,10,7.8,35.7,77.8
RO-ARQ-0063,2025-02-10,-9.8471,-63.089,2,39.6,83.3,313.6
RO-ARQ-0063,2025-03-15,-9.8471,-63.089,3,35.3,67.1,313.2
RO-ARQ-0063,2025-08-15,-9.8471,-63.089,8,0.0,0.0,5.6
RO-ARQ-0064,2023-02-15,-9.8571,-63.0853,2,17.2,30.2,222.2
RO-ARQ-0064,2023-03-08,-9.8571,-63.0853,3,20.3,54.4,249.4
RO-ARQ-0064,2023-07-20,-9.8571,-63.0853,7,0.0,0.4,0.6
RO-ARQ-0064,2023-11-15,-9.8571,-63.0853,11,4.7,18.1,65.4
RO-ARQ-0064,2024-01-20,-9.8571,-63.0853,1,15.9,40.9,247.5
RO-ARQ-0064,2024-02-25,-9.8571,-63.0853,2,51.4,85.7,282.1
RO-ARQ-0064,2024-07-15,-9.8571,-63.0853,7,0.0,0.2,2.0
RO-ARQ-0064,2024-10-20,-9.8571,-63.0853,10,7.8,35.7,77.8
RO-ARQ-0064,2025-02-10,-9.8571,-63.0853,2,39.6,83.3,313.6
RO-ARQ-0064,2025-03-15,-9.8571,-63.0853,3,35.3,67.1,313.2
RO-ARQ-0064,2025-08-15,-9.8571,-63.0853,8,0.0,0.0,5.6
RO-ARQ-0065,2023-02-15,-9.9563,-62.9747,2,17.7,38.2,263.0
RO-ARQ-0065,2023-03-08,-9.9563,-62.9747,3,18.1,62.8,263.1
RO-ARQ-0065,2023-07-20,-9.9563,-62.9747,7,0.0,13.0,13.2
RO-ARQ-0065,2023-11-15,-9.9563,-62.9747,11,5.9,21.4,64.6
RO-ARQ-0065,2024-01-20,-9.9563,-62.9747,1,17.8,41.8,241.9
RO-ARQ-0065,2024-02-25,-9.9563,-62.9747,2,50.1,84.2,271.4
RO-ARQ-0065,2024-07-15,-9.9563,-62.9747,7,0.0,0.5,2.1
RO-ARQ-0065,2024-10-20,-9.9563,-62.9747,10,9.6,31.6,66.7
RO-ARQ-0065,2025-02-10,-9.9563,-62.9747,2,41.0,96.9,371.2
RO-ARQ-0065,2025-03-15,-9.9563,-62.9747,3,44.9,60.5,292.7
RO-ARQ-0065,2025-08-15,-9.9563,-62.9747,8,0.0,0.0,6.1
RO-ARQ-0066,2023-02-15,-9.9466,-62.9732,2,17.7,38.2,263.0
RO-ARQ-0066,2023-03-08,-9.9466,-62.9732,3,18.1,62.8,263.1
RO-ARQ-0066,2023-07-20,-9.9466,-62.9732,7,0.0,13.0,13.2
RO-ARQ-0066,2023-11-15,-9.9466,-62.9732,11,5.9,21.4,64.6
RO-ARQ-0066,2024-01-20,-9.9466,-62.9732,1,17.8,41.8,241.9
RO-ARQ-0066,2024-02-25,-9.9466,-62.9732,2,50.1,84.2,271.4
RO-ARQ-0066,2024-07-15,-9.9466,-62.9732,7,0.0,0.5,2.1
RO-ARQ-0066,2024-10-20,-9.9466,-62.9732,10,9.6,31.6,66.7
RO-ARQ-0066,2025-02-10,-9.9466,-62.9732,2,41.0,96.9,371.2
RO-ARQ-0066,2025-03-15,-9.9466,-62.9732,3,44.9,60.5,292.7
RO-ARQ-0066,2025-08-15,-9.9466,-62.9732,8,0.0,0.0,6.1
RO-ARQ-0067,2023-02-15,-9.9328,-62.8941,2,13.7,46.4,250.9
RO-ARQ-0067,2023-03-08,-9.9328,-62.8941,3,13.9,54.8,245.4
RO-ARQ-0067,2023-07-20,-9.9328,-62.8941,7,0.0,5.8,6.0
RO-ARQ-0067,2023-11-15,-9.9328,-62.8941,11,5.9,19.1,49.1
RO-ARQ-0067,2024-01-20,-9.9328,-62.8941,1,21.9,47.3,215.4
RO-ARQ-0067,2024-02-25,-9.9328,-62.8941,2,42.9,75.7,274.7
RO-ARQ-0067,2024-07-15,-9.9328,-62.8941,7,0.0,0.6,3.3
RO-ARQ-0067,2024-10-20,-9.9328,-62.8941,10,6.3,22.6,51.4
RO-ARQ-0067,2025-02-10,-9.9328,-62.8941,2,42.1,88.8,351.9
RO-ARQ-0067,2025-03-15,-9.9328,-62.8941,3,47.7,56.6,289.0
RO-ARQ-0067,2025-08-15,-9.9328,-62.8941,8,0.0,0.0,6.1
RO-ARQ-0068,2023-02-15,-9.913,-62.9003,2,13.7,46.4,250.9
RO-ARQ-0068,2023-03-08,-9.913,-62.9003,3,13.9,54.8,245.4
RO-ARQ-0068,2023-07-20,-9.913,-62.9003,7,0.0,5.8,6.0
RO-ARQ-0068,2023-11-15,-9.913,-62.9003,11,5.9,19.1,49.1
RO-ARQ-0068,2024-01-20,-9.913,-62.9003,1,21.9,47.3,215.4
RO-ARQ-0068,2024-02-25,-9.913,-62.9003,2,42.9,75.7,274.7
RO-ARQ-0068,2024-07-15,-9.913,-62.9003,7,0.0,0.6,3.3
RO-ARQ-0068,2024-10-20,-9.913,-62.9003,10,6.3,22.6,51.4
RO-ARQ-0068,2025-02-10,-9.913,-62.9003,2,42.1,88.8,351.9
RO-ARQ-0068,2025-03-15,-9.913,-62.9003,3,47.7,56.6,289.0
RO-ARQ-0068,2025-08-15,-9.913,-62.9003,8,0.0,0.0,6.1
RO-ARQ-0069,2023-02-15,-9.9264,-62.9003,2,13.7,46.4,250.9
RO-ARQ-0069,2023-03-08,-9.9264,-62.9003,3,13.9,54.8,245.4
RO-ARQ-0069,2023-07-20,-9.9264,-62.9003,7,0.0,5.8,6.0
RO-ARQ-0069,2023-11-15,-9.9264,-62.9003,11,5.9,19.1,49.1
RO-ARQ-0069,2024-01-20,-9.9264,-62.9003,1,21.9,47.3,215.4
RO-ARQ-0069,2024-02-25,-9.9264,-62.9003,2,42.9,75.7,274.7
RO-ARQ-0069,2024-07-15,-9.9264,-62.9003,7,0.0,0.6,3.3
RO-ARQ-0069,2024-10-20,-9.9264,-62.9003,10,6.3,22.6,51.4
RO-ARQ-0069,2025-02-10,-9.9264,-62.9003,2,42.1,88.8,351.9
RO-ARQ-0069,2025-03-15,-9.9264,-62.9003,3,47.7,56.6,289.0
RO-ARQ-0069,2025-08-15,-9.9264,-62.9003,8,0.0,0.0,6.1
RO-ARQ-0070,2023-02-15,-9.8458,-62.9504,2,18.1,36.5,226.8
RO-ARQ-0070,2023-03-08,-9.8458,-62.9504,3,17.4,57.6,239.4
RO-ARQ-0070,2023-07-20,-9.8458,-62.9504,7,0.0,1.2,1.5
RO-ARQ-0070,2023-11-15,-9.8458,-62.9504,11,7.5,22.0,63.2
RO-ARQ-0070,2024-01-20,-9.8458,-62.9504,1,15.0,43.9,224.9
RO-ARQ-0070,2024-02-25,-9.8458,-62.9504,2,42.1,90.0,315.1
RO-ARQ-0070,2024-07-15,-9.8458,-62.9504,7,0.0,0.6,2.2
RO-ARQ-0070,2024-10-20,-9.8458,-62.9504,10,5.5,27.3,73.4
RO-ARQ-0070,2025-02-10,-9.8458,-62.9504,2,40.0,81.0,349.0
RO-ARQ-0070,2025-03-15,-9.8458,-62.9504,3,42.1,56.3,306.7
RO-ARQ-0070,2025-08-15,-9.8458,-62.9504,8,0.0,0.0,2.7
RO-ARQ-0071,2023-02-15,-9.9054,-62.9098,2,13.7,46.4,250.9
RO-ARQ-0071,2023-03-08,-9.9054,-62.9098,3,13.9,54.8,245.4
RO-ARQ-0071,2023-07-20,-9.9054,-62.9098,7,0.0,5.8,6.0
RO-ARQ-0071,2023-11-15,-9.9054,-62.9098,11,5.9,19.1,49.1
RO-ARQ-0071,2024-01-20,-9.9054,-62.9098,1,21.9,47.3,215.4
RO-ARQ-0071,2024-02-25,-9.9054,-62.9098,2,42.9,75.7,274.7
RO-ARQ-0071,2024-07-15,-9.9054,-62.9098,7,0.0,0.6,3.3
RO-ARQ-0071,2024-10-20,-9.9054,-62.9098,10,6.3,22.6,51.4
RO-ARQ-0071,2025-02-10,-9.9054,-62.9098,2,42.1,88.8,351.9
RO-ARQ-0071,2025-03-15,-9.9054,-62.9098,3,47.7,56.6,289.0
RO-ARQ-0071,2025-08-15,-9.9054,-62.9098,8,0.0,0.0,6.1
RO-ARQ-0072,2023-02-15,-9.9076,-62.9153,2,18.1,36.5,226.8
RO-ARQ-0072,2023-03-08,-9.9076,-62.9153,3,17.4,57.6,239.4
RO-ARQ-0072,2023-07-20,-9.9076,-62.9153,7,0.0,1.2,1.5
RO-ARQ-0072,2023-11-15,-9.9076,-62.9153,11,7.5,22.0,63.2
RO-ARQ-0072,2024-01-20,-9.9076,-62.9153,1,15.0,43.9,224.9
RO-ARQ-0072,2024-02-25,-9.9076,-62.9153,2,42.1,90.0,315.1
RO-ARQ-0072,2024-07-15,-9.9076,-62.9153,7,0.0,0.6,2.2
RO-ARQ-0072,2024-10-20,-9.9076,-62.9153,10,5.5,27.3,73.4
RO-ARQ-0072,2025-02-10,-9.9076,-62.9153,2,40.0,81.0,349.0
RO-ARQ-0072,2025-03-15,-9.9076,-62.9153,3,42.1,56.3,306.7
RO-ARQ-0072,2025-08-15,-9.9076,-62.9153,8,0.0,0.0,2.7
RO-ARQ-0073,2023-02-15,-9.9061,-62.9156,2,18.1,36.5,226.8
RO-ARQ-0073,2023-03-08,-9.9061,-62.9156,3,17.4,57.6,239.4
RO-ARQ-0073,2023-07-20,-9.9061,-62.9156,7,0.0,1.2,1.5
RO-ARQ-0073,2023-11-15,-9.9061,-62.9156,11,7.5,22.0,63.2
RO-ARQ-0073,2024-01-20,-9.9061,-62.9156,1,15.0,43.9,224.9
RO-ARQ-0073,2024-02-25,-9.9061,-62.9156,2,42.1,90.0,315.1
RO-ARQ-0073,2024-07-15,-9.9061,-62.9156,7,0.0,0.6,2.2
RO-ARQ-0073,2024-10-20,-9.9061,-62.9156,10,5.5,27.3,73.4
RO-ARQ-0073,2025-02-10,-9.9061,-62.9156,2,40.0,81.0,349.0
RO-ARQ-0073,2025-03-15,-9.9061,-62.9156,3,42.1,56.3,306.7
RO-ARQ-0073,2025-08-15,-9.9061,-62.9156,8,0.0,0.0,2.7
RO-ARQ-0074,2023-02-15,-9.9053,-62.9139,2,13.7,46.4,250.9
RO-ARQ-0074,2023-03-08,-9.9053,-62.9139,3,13.9,54.8,245.4
RO-ARQ-0074,2023-07-20,-9.9053,-62.9139,7,0.0,5.8,6.0
RO-ARQ-0074,2023-11-15,-9.9053,-62.9139,11,5.9,19.1,49.1
RO-ARQ-0074,2024-01-20,-9.9053,-62.9139,1,21.9,47.3,215.4
RO-ARQ-0074,2024-02-25,-9.9053,-62.9139,2,42.9,75.7,274.7
RO-ARQ-0074,2024-07-15,-9.9053,-62.9139,7,0.0,0.6,3.3
RO-ARQ-0074,2024-10-20,-9.9053,-62.9139,10,6.3,22.6,51.4
RO-ARQ-0074,2025-02-10,-9.9053,-62.9139,2,42.1,88.8,351.9
RO-ARQ-0074,2025-03-15,-9.9053,-62.9139,3,47.7,56.6,289.0
RO-ARQ-0074,2025-08-15,-9.9053,-62.9139,8,0.0,0.0,6.1
RO-ARQ-0075,2023-02-15,-9.9042,-62.9083,2,18.1,36.5,226.8
RO-ARQ-0075,2023-03-08,-9.9042,-62.9083,3,17.4,57.6,239.4
RO-ARQ-0075,2023-07-20,-9.9042,-62.9083,7,0.0,1.2,1.5
RO-ARQ-0075,2023-11-15,-9.9042,-62.9083,11,7.5,22.0,63.2
RO-ARQ-0075,2024-01-20,-9.9042,-62.9083,1,15.0,43.9,224.9
RO-ARQ-0075,2024-02-25,-9.9042,-62.9083,2,42.1,90.0,315.1
RO-ARQ-0075,2024-07-15,-9.9042,-62.9083,7,0.0,0.6,2.2
RO-ARQ-0075,2024-10-20,-9.9042,-62.9083,10,5.5,27.3,73.4
RO-ARQ-0075,2025-02-10,-9.9042,-62.9083,2,40.0,81.0,349.0
RO-ARQ-0075,2025-03-15,-9.9042,-62.9083,3,42.1,56.3,306.7
RO-ARQ-0075,2025-08-15,-9.9042,-62.9083,8,0.0,0.0,2.7
RO-ARQ-0076,2023-02-15,-9.9013,-62.9118,2,18.1,36.5,226.8
RO-ARQ-0076,2023-03-08,-9.9013,-62.9118,3,17.4,57.6,239.4
RO-ARQ-0076,2023-07-20,-9.9013,-62.9118,7,0.0,1.2,1.5
RO-ARQ-0076,2023-11-15,-9.9013,-62.9118,11,7.5,22.0,63.2
RO-ARQ-0076,2024-01-20,-9.9013,-62.9118,1,15.0,43.9,224.9
RO-ARQ-0076,2024-02-25,-9.9013,-62.9118,2,42.1,90.0,315.1
RO-ARQ-0076,2024-07-15,-9.9013,-62.9118,7,0.0,0.6,2.2
RO-ARQ-0076,2024-10-20,-9.9013,-62.9118,10,5.5,27.3,73.4
RO-ARQ-0076,2025-02-10,-9.9013,-62.9118,2,40.0,81.0,349.0
RO-ARQ-0076,2025-03-15,-9.9013,-62.9118,3,42.1,56.3,306.7
RO-ARQ-0076,2025-08-15,-9.9013,-62.9118,8,0.0,0.0,2.7
RO-ARQ-0077,2023-02-15,-9.9015,-62.922,2,18.1,36.5,226.8
RO-ARQ-0077,2023-03-08,-9.9015,-62.922,3,17.4,57.6,239.4
RO-ARQ-0077,2023-07-20,-9.9015,-62.922,7,0.0,1.2,1.5
RO-ARQ-0077,2023-11-15,-9.9015,-62.922,11,7.5,22.0,63.2
RO-ARQ-0077,2024-01-20,-9.9015,-62.922,1,15.0,43.9,224.9
RO-ARQ-0077,2024-02-25,-9.9015,-62.922,2,42.1,90.0,315.1
RO-ARQ-0077,2024-07-15,-9.9015,-62.922,7,0.0,0.6,2.2
RO-ARQ-0077,2024-10-20,-9.9015,-62.922,10,5.5,27.3,73.4
RO-ARQ-0077,2025-02-10,-9.9015,-62.922,2,40.0,81.0,349.0
RO-ARQ-0077,2025-03-15,-9.9015,-62.922,3,42.1,56.3,306.7
RO-ARQ-0077,2025-08-15,-9.9015,-62.922,8,0.0,0.0,2.7
RO-ARQ-0078,2023-02-15,-9.9013,-62.926,2,18.1,36.5,226.8
RO-ARQ-0078,2023-03-08,-9.9013,-62.926,3,17.4,57.6,239.4
RO-ARQ-0078,2023-07-20,-9.9013,-62.926,7,0.0,1.2,1.5
RO-ARQ-0078,2023-11-15,-9.9013,-62.926,11,7.5,22.0,63.2
RO-ARQ-0078,2024-01-20,-9.9013,-62.926,1,15.0,43.9,224.9
RO-ARQ-0078,2024-02-25,-9.9013,-62.926,2,42.1,90.0,315.1
RO-ARQ-0078,2024-07-15,-9.9013,-62.926,7,0.0,0.6,2.2
RO-ARQ-0078,2024-10-20,-9.9013,-62.926,10,5.5,27.3,73.4
RO-ARQ-0078,2025-02-10,-9.9013,-62.926,2,40.0,81.0,349.0
RO-ARQ-0078,2025-03-15,-9.9013,-62.926,3,42.1,56.3,306.7
RO-ARQ-0078,2025-08-15,-9.9013,-62.926,8,0.0,0.0,2.7
RO-ARQ-0079,2023-02-15,-9.9039,-62.9239,2,18.1,36.5,226.8
RO-ARQ-0079,2023-03-08,-9.9039,-62.9239,3,17.4,57.6,239.4
RO-ARQ-0079,2023-07-20,-9.9039,-62.9239,7,0.0,1.2,1.5
RO-ARQ-0079,2023-11-15,-9.9039,-62.9239,11,7.5,22.0,63.2
RO-ARQ-0079,2024-01-20,-9.9039,-62.9239,1,15.0,43.9,224.9
RO-ARQ-0079,2024-02-25,-9.9039,-62.9239,2,42.1,90.0,315.1
RO-ARQ-0079,2024-07-15,-9.9039,-62.9239,7,0.0,0.6,2.2
RO-ARQ-0079,2024-10-20,-9.9039,-62.9239,10,5.5,27.3,73.4
RO-ARQ-0079,2025-02-10,-9.9039,-62.9239,2,40.0,81.0,349.0
RO-ARQ-0079,2025-03-15,-9.9039,-62.9239,3,42.1,56.3,306.7
RO-ARQ-0079,2025-08-15,-9.9039,-62.9239,8,0.0,0.0,2.7
RO-ARQ-0080,2023-02-15,-9.9059,-62.9247,2,18.1,36.5,226.8
RO-ARQ-0080,2023-03-08,-9.9059,-62.9247,3,17.4,57.6,239.4
RO-ARQ-0080,2023-07-20,-9.9059,-62.9247,7,0.0,1.2,1.5
RO-ARQ-0080,2023-11-15,-9.9059,-62.9247,11,7.5,22.0,63.2
RO-ARQ-0080,2024-01-20,-9.9059,-62.9247,1,15.0,43.9,224.9
RO-ARQ-0080,2024-02-25,-9.9059,-62.9247,2,42.1,90.0,315.1
RO-ARQ-0080,2024-07-15,-9.9059,-62.9247,7,0.0,0.6,2.2
RO-ARQ-0080,2024-10-20,-9.9059,-62.9247,10,5.5,27.3,73.4
RO-ARQ-0080,2025-02-10,-9.9059,-62.9247,2,40.0,81.0,349.0
RO-ARQ-0080,2025-03-15,-9.9059,-62.9247,3,42.1,56.3,306.7
RO-ARQ-0080,2025-08-15,-9.9059,-62.9247,8,0.0,0.0,2.7
RO-ARQ-0081,2023-02-15,-9.9084,-62.9243,2,18.1,36.5,226.8
RO-ARQ-0081,2023-03-08,-9.9084,-62.9243,3,17.4,57.6,239.4
RO-ARQ-0081,2023-07-20,-9.9084,-62.9243,7,0.0,1.2,1.5
RO-ARQ-0081,2023-11-15,-9.9084,-62.9243,11,7.5,22.0,63.2
RO-ARQ-0081,2024-01-20,-9.9084,-62.9243,1,15.0,43.9,224.9
RO-ARQ-0081,2024-02-25,-9.9084,-62.9243,2,42.1,90.0,315.1
RO-ARQ-0081,2024-07-15,-9.9084,-62.9243,7,0.0,0.6,2.2
RO-ARQ-0081,2024-10-20,-9.9084,-62.9243,10,5.5,27.3,73.4
RO-ARQ-0081,2025-02-10,-9.9084,-62.9243,2,40.0,81.0,349.0
RO-ARQ-0081,2025-03-15,-9.9084,-62.9243,3,42.1,56.3,306.7
RO-ARQ-0081,2025-08-15,-9.9084,-62.9243,8,0.0,0.0,2.7
RO-ARQ-0082,2023-02-15,-9.9067,-62.9295,2,18.1,36.5,226.8
RO-ARQ-0082,2023-03-08,-9.9067,-62.9295,3,17.4,57.6,239.4
RO-ARQ-0082,2023-07-20,-9.9067,-62.9295,7,0.0,1.2,1.5
RO-ARQ-0082,2023-11-15,-9.9067,-62.9295,11,7.5,22.0,63.2
RO-ARQ-0082,2024-01-20,-9.9067,-62.9295,1,15.0,43.9,224.9
RO-ARQ-0082,2024-02-25,-9.9067,-62.9295,2,42.1,90.0,315.1
RO-ARQ-0082,2024-07-15,-9.9067,-62.9295,7,0.0,0.6,2.2
RO-ARQ-0082,2024-10-20,-9.9067,-62.9295,10,5.5,27.3,73.4
RO-ARQ-0082,2025-02-10,-9.9067,-62.9295,2,40.0,81.0,349.0
RO-ARQ-0082,2025-03-15,-9.9067,-62.9295,3,42.1,56.3,306.7
RO-ARQ-0082,2025-08-15,-9.9067,-62.9295,8,0.0,0.0,2.7
RO-ARQ-0083,2023-02-15,-9.8944,-62.8974,2,18.1,36.5,226.8
RO-ARQ-0083,2023-03-08,-9.8944,-62.8974,3,17.4,57.6,239.4
RO-ARQ-0083,2023-07-20,-9.8944,-62.8974,7,0.0,1.2,1.5
RO-ARQ-0083,2023-11-15,-9.8944,-62.8974,11,7.5,22.0,63.2
RO-ARQ-0083,2024-01-20,-9.8944,-62.8974,1,15.0,43.9,224.9
RO-ARQ-0083,2024-02-25,-9.8944,-62.8974,2,42.1,90.0,315.1
RO-ARQ-0083,2024-07-15,-9.8944,-62.8974,7,0.0,0.6,2.2
RO-ARQ-0083,2024-10-20,-9.8944,-62.8974,10,5.5,27.3,73.4
RO-ARQ-0083,2025-02-10,-9.8944,-62.8974,2,40.0,81.0,349.0
RO-ARQ-0083,2025-03-15,-9.8944,-62.8974,3,42.1,56.3,306.7
RO-ARQ-0083,2025-08-15,-9.8944,-62.8974,8,0.0,0.0,2.7
RO-ARQ-0084,2023-02-15,-9.8912,-62.9052,2,18.1,36.5,226.8
RO-ARQ-0084,2023-03-08,-9.8912,-62.9052,3,17.4,57.6,239.4
RO-ARQ-0084,2023-07-20,-9.8912,-62.9052,7,0.0,1.2,1.5
RO-ARQ-0084,2023-11-15,-9.8912,-62.9052,11,7.5,22.0,63.2
RO-ARQ-0084,2024-01-20,-9.8912,-62.9052,1,15.0,43.9,224.9
RO-ARQ-0084,2024-02-25,-9.8912,-62.9052,2,42.1,90.0,315.1
RO-ARQ-0084,2024-07-15,-9.8912,-62.9052,7,0.0,0.6,2.2
RO-ARQ-0084,2024-10-20,-9.8912,-62.9052,10,5.5,27.3,73.4
RO-ARQ-0084,2025-02-10,-9.8912,-62.9052,2,40.0,81.0,349.0
RO-ARQ-0084,2025-03-15,-9.8912,-62.9052,3,42.1,56.3,306.7
RO-ARQ-0084,2025-08-15,-9.8912,-62.9052,8,0.0,0.0,2.7
RO-ARQ-0085,2023-02-15,-9.887,-62.9028,2,18.1,36.5,226.8
RO-ARQ-0085,2023-03-08,-9.887,-62.9028,3,17.4,57.6,239.4
RO-ARQ-0085,2023-07-20,-9.887,-62.9028,7,0.0,1.2,1.5
RO-ARQ-0085,2023-11-15,-9.887,-62.9028,11,7.5,22.0,63.2
RO-ARQ-0085,2024-01-20,-9.887,-62.9028,1,15.0,43.9,224.9
RO-ARQ-0085,2024-02-25,-9.887,-62.9028,2,42.1,90.0,315.1
RO-ARQ-0085,2024-07-15,-9.887,-62.9028,7,0.0,0.6,2.2
RO-ARQ-0085,2024-10-20,-9.887,-62.9028,10,5.5,27.3,73.4
RO-ARQ-0085,2025-02-10,-9.887,-62.9028,2,40.0,81.0,349.0
RO-ARQ-0085,2025-03-15,-9.887,-62.9028,3,42.1,56.3,306.7
RO-ARQ-0085,2025-08-15,-9.887,-62.9028,8,0.0,0.0,2.7
RO-ARQ-0086,2023-02-15,-9.8867,-62.9229,2,18.1,36.5,226.8
RO-ARQ-0086,2023-03-08,-9.8867,-62.9229,3,17.4,57.6,239.4
RO-ARQ-0086,2023-07-20,-9.8867,-62.9229,7,0.0,1.2,1.5
RO-ARQ-0086,2023-11-15,-9.8867,-62.9229,11,7.5,22.0,63.2
RO-ARQ-0086,2024-01-20,-9.8867,-62.9229,1,15.0,43.9,224.9
RO-ARQ-0086,2024-02-25,-9.8867,-62.9229,2,42.1,90.0,315.1
RO-ARQ-0086,2024-07-15,-9.8867,-62.9229,7,0.0,0.6,2.2
RO-ARQ-0086,2024-10-20,-9.8867,-62.9229,10,5.5,27.3,73.4
RO-ARQ-0086,2025-02-10,-9.8867,-62.9229,2,40.0,81.0,349.0
RO-ARQ-0086,2025-03-15,-9.8867,-62.9229,3,42.1,56.3,306.7
RO-ARQ-0086,2025-08-15,-9.8867,-62.9229,8,0.0,0.0,2.7
RO-ARQ-0087,2023-02-15,-9.8942,-62.928,2,18.1,36.5,226.8
RO-ARQ-0087,2023-03-08,-9.8942,-62.928,3,17.4,57.6,239.4
RO-ARQ-0087,2023-07-20,-9.8942,-62.928,7,0.0,1.2,1.5
